Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
R1	2007-12-09	-62.1776204178	-58.902405662700005	82.0	31	0.0704	-1.7845554	84.29955	9.103031	232.2254	266.2816	0.070926085	0.060473308	987.87836	978.18915	0.797845	0.2578201	0.0
R1	2007-12-18	-62.1776204178	-58.902405662700005	82.0	9	-0.0210999999999999	-0.73689574	86.941505	8.778068	287.43176	258.61865	0.006645068	0.005512779	983.45087	973.8169	0.6300748	0.5255399	0.10684204
R1	2007-12-26	-62.1776204178	-58.902405662700005	82.0	8	-0.0825800000000001	-0.32072958	89.14663	7.8390713	273.7478	268.1383	0.007830661	0.007125888	994.327	984.593	0.6987773	0.6318873	0.31225586
R1	2008-01-05	-62.1776204178	-58.902405662700005	82.0	10	-0.2147199999999999	0.40157527	91.1027	9.05503	242.69348	281.06873	0.02284485	0.009094913	983.3256	973.7128	0.8246921	0.8164657	5.6896667
R1	2008-01-12	-62.1776204178	-58.902405662700005	82.0	7	0.04209	-0.2830124	86.84276	7.796926	244.88293	270.44843	0.0109059885	0.009206373	985.0115	975.3673	0.78498626	0.64152557	0.0
R1	2008-01-19	-62.1776204178	-58.902405662700005	82.0	7	-0.09521	0.061897278	85.262474	7.858802	234.66309	270.28247	0.0049685426	0.0042865686	987.92645	978.25964	0.75671023	0.7296641	2.0400696
R1	2008-01-26	-62.1776204178	-58.902405662700005	82.0	7	-0.20348	1.494873	93.911545	13.29531	143.75381	304.47113	0.03405498	0.004887358	992.29193	982.60974	0.870838	1.0958478	11.958984
R1	2008-02-02	-62.1776204178	-58.902405662700005	82.0	7	-0.08498	1.0834541	93.800514	10.012701	187.09567	293.49606	0.011289647	2.7733156e-05	994.89825	985.1803	0.8230652	0.99071354	8.667633
R1	2008-02-09	-62.1776204178	-58.902405662700005	82.0	7	0.0084999999999999	0.24376297	88.5654	7.6482162	216.48582	267.61032	0.01278535	0.009557168	991.40106	981.6997	0.68812746	0.7761382	0.0
R1	2008-02-13	-62.1776204178	-58.902405662700005	82.0	4	-0.10692	1.103009	89.23494	10.037623	184.11308	281.4563	0.010101661	0.00012025237	989.8744	980.2054	0.6924537	0.9957106	5.515045
R1	2008-02-16	-62.1776204178	-58.902405662700005	82.0	3	-0.064	1.6953735	91.83849	11.425425	142.75154	290.98016	0.004774089	0.0	988.47534	978.83203	0.75729895	1.147084	6.781494
R1	2008-02-24	-62.1776204178	-58.902405662700005	82.0	8	-0.25	1.677609	91.815445	12.291901	128.65996	291.35532	0.036915097	0.0019542915	982.30524	972.72095	0.82465744	1.1425444	15.09848
R1	2008-03-02	-62.1776204178	-58.902405662700005	82.0	7	-0.126	0.96704865	90.3171	11.6547985	104.45237	296.3652	0.034232467	0.014357213	999.34204	989.5806	0.8837677	0.9609672	8.7092285
R1	2008-03-07	-62.1776204178	-58.902405662700005	82.0	5	-0.1529999999999999	1.6726431	93.44674	10.919126	85.12678	308.51428	0.012784178	0.000244354	997.5265	987.7969	0.9423186	1.1412754	10.035858
R1	2008-03-09	-62.1776204178	-58.902405662700005	82.0	2	-0.036	0.9146016	95.94829	7.483977	86.74657	309.69897	0.0036210467	0.00027799176	991.6908	982.0062	0.9618092	0.9475649	2.743805
R1	2008-03-17	-62.1776204178	-58.902405662700005	82.0	8	-0.0	0.8397081	89.69447	9.280499	90.53112	285.9647	0.037359696	0.008127336	986.18964	976.55206	0.81708604	0.9284265	0.0
R1	2008-11-03	-62.1776204178	-58.902405662700005	82.0	231	1.05212	-2.5973895	83.8413	10.828569	41.320126	269.13474	0.56176883	0.46117195	992.7844	983.0368	0.8641873	0.050107833	0.0
R1	2008-11-13	-62.1776204178	-58.902405662700005	82.0	10	-0.0017199999999999	-2.2737398	80.60679	7.784967	209.77873	262.43503	0.022333426	0.022290135	979.0113	969.4012	0.8826163	0.1328135	0.0
R1	2008-11-21	-62.1776204178	-58.902405662700005	82.0	8	-0.0461999999999999	-0.634925	87.17179	9.697246	178.34042	286.75082	0.015555858	0.0070662824	989.73035	980.0407	0.90587115	0.55159754	2.0507507
R1	2008-11-28	-62.1776204178	-58.902405662700005	82.0	7	-0.0958	0.60873795	90.69109	10.873579	205.60748	285.61758	0.015115524	0.0017112349	985.6179	975.98535	0.85848665	0.8694042	4.9278564
R1	2008-12-05	-62.1776204178	-58.902405662700005	82.0	7	-0.10439	0.2886734	86.57462	16.001436	275.20483	264.27008	0.0017625667	0.0009645205	993.7719	984.0512	0.68456525	0.78761464	3.6431885
R1	2008-12-09	-62.1776204178	-58.902405662700005	82.0	4	-0.03542	-0.82038575	81.50588	14.646145	295.3591	252.73903	0.0040389765	0.0037737014	979.09094	969.4977	0.60829586	0.50420475	0.0
R1	2008-12-13	-62.1776204178	-58.902405662700005	82.0	4	0.00141	-0.2321045	86.92588	15.629985	267.7721	273.38565	0.012801543	0.008963645	986.59937	976.94147	0.72864324	0.65453464	0.0
R1	2008-12-19	-62.1776204178	-58.902405662700005	82.0	6	-0.13072	0.6198556	91.50399	12.380257	238.25676	284.55438	0.0132309	0.0019074351	985.1383	975.51056	0.77947724	0.8722452	4.996399
R1	2009-01-09	-62.1776204178	-58.902405662700005	82.0	21	-0.2692799999999999	0.41877192	86.67155	8.799677	273.90936	267.8737	0.029736228	0.015345125	983.7637	974.1423	0.72406036	0.82086015	11.138824
R1	2009-01-17	-62.1776204178	-58.902405662700005	82.0	8	-0.351	1.4779968	91.508644	9.562883	222.48654	286.78357	0.010992781	0.00018800411	987.3252	977.6864	0.8018439	1.0915353	13.301971
R1	2009-01-24	-62.1776204178	-58.902405662700005	82.0	7	-0.0809999999999999	0.75668716	88.35619	6.9179697	200.5605	275.2949	0.034939423	0.027771477	981.9214	972.3202	0.7848898	0.9072113	6.0534973
R1	2009-01-30	-62.1776204178	-58.902405662700005	82.0	6	0.0239999999999999	1.7073975	93.700264	9.370223	185.26178	292.734	0.016392766	4.1200314e-05	985.1504	975.53827	0.8316368	1.1501566	0.0
R1	2009-01-31	-62.1776204178	-58.902405662700005	82.0	1	-0.042	1.2859802	92.06029	10.029711	248.9216	280.07166	0.007953809	0.0008162891	980.9574	971.3761	0.7478651	1.0424672	2.5719604
R1	2009-02-06	-62.1776204178	-58.902405662700005	82.0	6	-0.0359999999999999	0.3444737	82.66629	7.708145	214.09094	263.78543	0.019998483	0.014866563	993.46124	983.7409	0.7251578	0.80187386	2.809784
R1	2009-02-13	-62.1776204178	-58.902405662700005	82.0	7	-0.0359999999999999	1.3217278	91.18374	9.14711	151.43362	291.52307	0.010406427	0.000876016	988.4779	978.826	0.8974802	1.0516022	10.755615
R1	2009-02-21	-62.1776204178	-58.902405662700005	82.0	8	-0.099	0.6296353	84.07972	9.475394	163.78708	273.3754	0.02429835	0.011263422	982.19855	972.5939	0.7356869	0.8747443	6.0877075
R1	2009-02-28	-62.1776204178	-58.902405662700005	82.0	7	-0.162	1.0197182	89.75268	9.598886	144.44601	277.38007	0.012046186	0.0017620007	984.82025	975.1961	0.7302857	0.97442645	8.157745
R1	2009-03-01	-62.1776204178	-58.902405662700005	82.0	1	-0.0	-0.054626465	75.76372	5.3219757	172.39114	246.24261	0.0006185563	0.00039157993	994.0713	984.3396	0.7210045	0.6998875	0.0
R1	2009-03-27	-62.1776204178	-58.902405662700005	82.0	26	-0.3779999999999999	1.02804	89.64008	8.800917	93.98418	285.2293	0.07881871	0.02475149	988.6042	978.94635	0.82991225	0.97655296	28.755981
R1	2009-11-12	-62.1776204178	-58.902405662700005	82.0	230	2.1636	-5.0070624	82.826294	9.765788	54.372635	257.87885	0.67011356	0.64132583	989.923	980.17096	0.87865746	-0.56566185	0.0
R1	2009-11-18	-62.1776204178	-58.902405662700005	82.0	6	0.0304	-2.7515957	74.710396	5.8310733	278.1576	234.88148	0.0023312198	0.0023024576	991.3446	981.6082	0.683182	0.010701862	0.0
R1	2009-11-23	-62.1776204178	-58.902405662700005	82.0	5	0.0098999999999999	-1.1518707	92.10072	7.46613	212.1097	272.92828	0.00816451	0.007111661	995.831	986.0768	0.7975005	0.41949683	0.0
R1	2009-12-04	-62.1776204178	-58.902405662700005	82.0	11	0.0148	-1.5699717	85.57496	9.156943	203.9779	270.92578	0.05370646	0.053571507	981.1101	971.48926	0.85217595	0.31265497	0.0
R1	2009-12-07	-62.1776204178	-58.902405662700005	82.0	3	0.0689999999999999	-1.7385101	83.31965	5.065382	273.89453	261.53372	0.0057689003	0.005772207	985.2372	975.5711	0.73896104	0.26958653	0.0
R1	2009-12-13	-62.1776204178	-58.902405662700005	82.0	6	0.0248	-0.91748047	89.02342	8.896111	262.0728	263.61182	0.012443406	0.009903145	988.3106	978.62805	0.7101617	0.47939312	0.0
R1	2009-12-21	-62.1776204178	-58.902405662700005	82.0	8	-0.1665	0.5281101	91.98207	12.42208	218.95285	284.34412	0.019043963	0.0031687277	991.1594	981.47736	0.7804258	0.8488005	5.0145264
R1	2009-12-28	-62.1776204178	-58.902405662700005	82.0	7	-0.1088999999999999	-0.111881256	91.375595	9.12184	241.7081	276.20914	0.02799833	0.025962185	987.6232	977.96014	0.7522638	0.6852566	1.3896484
R1	2010-01-11	-62.1776204178	-58.902405662700005	82.0	14	-0.0057999999999999	-0.73664147	79.165344	6.9015512	314.5216	248.02124	0.012055623	0.010161627	996.65173	986.885	0.60655844	0.52560484	0.17752075
R1	2010-01-18	-62.1776204178	-58.902405662700005	82.0	7	-0.0863	0.10580826	84.87693	10.023532	233.46333	268.38638	0.01571422	0.0079913335	992.12537	982.4205	0.6908816	0.74088514	3.3012085
R1	2010-01-25	-62.1776204178	-58.902405662700005	82.0	7	-0.1331	0.5161209	92.50435	7.52568	168.87276	296.16617	0.018787617	0.0019988464	984.5513	974.9298	0.8999109	0.84573674	4.4520874
R1	2010-02-01	-62.1776204178	-58.902405662700005	82.0	7	0.0139	-0.09031677	87.449875	7.539585	188.24068	282.6162	0.0178396	0.011110281	986.2376	976.58685	0.9161702	0.69076717	0.0
R1	2010-02-15	-62.1776204178	-58.902405662700005	82.0	14	-0.0290999999999999	-0.42915446	86.36733	10.249398	151.58356	282.61868	0.04644874	0.044821832	990.9295	981.2256	0.8915264	0.60418034	0.5687561
R1	2010-02-22	-62.1776204178	-58.902405662700005	82.0	7	-0.0521999999999999	-0.49742508	87.15715	8.356114	176.01501	266.85983	0.0012978262	0.0007789441	1002.2421	992.42395	0.68290925	0.5867344	1.5094604
R1	2010-03-01	-62.1776204178	-58.902405662700005	82.0	7	-0.0089	-0.65948105	84.17163	7.775572	121.61725	280.85364	0.029927662	0.019945825	989.13135	979.443	0.89225936	0.5453225	1.289093
R1	2010-03-08	-62.1776204178	-58.902405662700005	82.0	7	-0.1252	0.5915985	88.22562	9.160188	98.355415	288.167	0.016052907	0.000237055	997.3834	987.6377	0.8576342	0.8650244	6.554474
R1	2010-03-15	-62.1776204178	-58.902405662700005	82.0	7	-0.0815999999999999	-0.59716797	82.14586	9.899173	110.96988	271.98877	0.013467614	0.0026988392	990.1932	980.49927	0.82287025	0.56124604	4.8640137
R1	2010-03-23	-62.1776204178	-58.902405662700005	82.0	8	0.089	-2.0628154	83.557594	8.972284	71.869736	278.18317	0.04992097	0.049048424	981.7147	972.0789	0.90853715	0.18671331	0.0
R1	2010-03-29	-62.1776204178	-58.902405662700005	82.0	6	-0.0382	-0.6603263	85.65617	9.7997	73.686806	277.4289	0.016025957	0.010391535	987.81744	978.1438	0.86293423	0.5451065	1.7383423
R1	2010-04-05	-62.1776204178	-58.902405662700005	82.0	7	-0.0912	0.19608688	87.563835	12.9887705	57.622227	282.84314	0.026388302	0.01208237	988.6932	979.024	0.78716755	0.763955	3.3014526
R1	2010-04-12	-62.1776204178	-58.902405662700005	82.0	7	-0.0684	0.33319855	92.6495	12.055128	30.787682	298.33112	0.015780527	0.0028690854	993.48926	983.7808	0.87279284	0.79899263	3.5002136
R1	2010-04-14	-62.1776204178	-58.902405662700005	82.0	2	-0.0	0.18307495	90.31199	12.9746065	40.293446	286.10837	0.007852627	0.0051890574	991.1557	981.46234	0.8702405	0.7606299	0.0
R1	2010-04-20	-62.1776204178	-58.902405662700005	82.0	6	0.0163999999999999	-3.1038077	85.56162	13.868818	29.026505	273.22974	0.031259097	0.02906397	984.11255	974.44135	0.94038117	-0.079302676	0.0
R1	2010-04-27	-62.1776204178	-58.902405662700005	82.0	7	0.0836	-5.603161	77.46313	9.436753	26.955404	254.88416	0.026293714	0.026286338	981.11633	971.43713	0.9081942	-0.7179893	0.0
R1	2010-05-13	-62.1776204178	-58.902405662700005	82.0	16	-0.02	-5.307788	82.52707	9.379975	16.722832	260.91446	0.063572735	0.040685143	987.7977	978.0602	0.91661495	-0.64250946	1.2475281
R1	2010-05-20	-62.1776204178	-58.902405662700005	82.0	7	0.01	-2.315178	88.12241	7.5658393	9.773167	275.37427	0.030183034	0.027950222	987.2177	977.5302	0.855739	0.1222244	0.0
R1	2010-11-09	-62.1776204178	-58.902405662700005	82.0	173	0.4218	-2.676306	85.39448	11.688877	52.158955	269.3242	0.4715615	0.42187494	989.96265	980.24207	0.8631269	0.029941438	0.0
R1	2010-11-29	-62.1776204178	-58.902405662700005	82.0	20	-0.0414	-0.40379116	89.392006	10.078607	215.07211	277.51102	0.067249514	0.049294602	985.85266	976.2046	0.81112814	0.6106617	1.3239441
R1	2010-12-11	-62.1776204178	-58.902405662700005	82.0	12	0.0457	-1.5442669	77.439415	9.733584	256.58524	258.54126	0.03197762	0.03157043	980.68335	971.06335	0.808597	0.3192236	0.0
R1	2010-12-21	-62.1776204178	-58.902405662700005	82.0	10	-0.0146	-0.7787809	83.45344	8.617104	273.96936	262.3246	0.023050567	0.02080341	976.5179	966.9509	0.75527227	0.51483655	0.3435669
R1	2010-12-30	-62.1776204178	-58.902405662700005	82.0	9	-0.1101999999999999	0.22979736	91.73714	8.554802	204.41716	289.21762	0.03432414	0.020427978	985.3459	975.71094	0.86610925	0.7725694	3.1513367
R1	2011-01-07	-62.1776204178	-58.902405662700005	82.0	8	-0.1721	0.59315324	94.68261	7.6185594	189.36009	302.68677	0.011945259	0.0038736416	994.74207	985.0242	0.93009335	0.86542165	5.4608765
R1	2011-01-15	-62.1776204178	-58.902405662700005	82.0	8	-0.0584	-0.050591365	79.71172	10.317919	277.3619	256.09872	0.005325801	0.0051348535	991.1826	981.4787	0.6264474	0.7009186	0.686615
R1	2011-01-23	-62.1776204178	-58.902405662700005	82.0	8	0.0033	-0.35603163	76.524666	8.959734	279.65335	246.69168	0.00813978	0.007999655	996.27386	986.5155	0.66886824	0.6228662	0.0
R1	2011-01-31	-62.1776204178	-58.902405662700005	82.0	8	-0.1133	0.69590926	91.2087	10.014562	166.5537	289.17972	0.02716946	0.0134482235	988.8291	979.16437	0.82922274	0.89168006	6.430542
R1	2011-02-07	-62.1776204178	-58.902405662700005	82.0	7	0.0118999999999999	0.66619873	88.98869	9.483857	171.90033	288.88797	0.022503953	0.007678802	984.97833	975.3483	0.8159119	0.8840878	0.0
R1	2011-02-15	-62.1776204178	-58.902405662700005	82.0	8	-0.2021	1.3510437	93.617165	8.890184	137.18419	296.07202	0.030108836	0.010230048	987.2134	977.5751	0.86345536	1.0590936	12.159393
R1	2011-02-25	-62.1776204178	-58.902405662700005	82.0	10	-0.2132	1.6809026	90.937	12.340944	138.3306	286.90955	0.032901254	0.0048142527	993.66895	983.9695	0.7765471	1.1433861	18.48993
R1	2011-03-14	-62.1776204178	-58.902405662700005	82.0	17	-0.324	1.3079885	88.682785	10.975416	100.95878	290.85272	0.063770786	0.007643615	988.4741	978.8218	0.8372478	1.0480913	24.5867
R1	2011-03-22	-62.1776204178	-58.902405662700005	82.0	8	-0.0629999999999999	0.26877847	88.812164	7.614251	76.870575	290.40176	0.0116769355	0.007650613	999.0286	989.25653	0.8511422	0.78253067	4.9980774
R1	2011-04-06	-62.1776204178	-58.902405662700005	82.0	15	0.8295999999999999	-2.2357311	82.89868	11.574164	58.54823	276.0105	0.056842566	0.045858726	994.2832	984.51984	0.9161808	0.14252628	0.0
R1	2011-04-24	-62.1776204178	-58.902405662700005	82.0	18	0.0366	-4.164578	79.37334	7.904956	39.77168	260.24133	0.090589	0.06708296	986.8366	977.12274	0.8813174	-0.3503728	0.0
R1	2011-05-10	-62.1776204178	-58.902405662700005	82.0	16	0.1473999999999999	-5.1663513	82.974174	10.794526	24.02324	255.03531	0.044138182	0.0434812	979.9007	970.2458	0.86658686	-0.6063667	0.0
R1	2011-05-24	-62.1776204178	-58.902405662700005	82.0	14	-0.0162999999999999	-2.9002116	88.90862	8.65432	9.861619	275.51553	0.037900098	0.020930957	994.948	985.18207	0.92463505	-0.027275564	0.69924927
R1	2011-06-07	-62.1776204178	-58.902405662700005	82.0	14	-0.0519	-3.2612793	86.66888	10.093261	5.284726	271.89627	0.047356818	0.039003104	995.11816	985.3418	0.89062667	-0.1195431	1.8694458
R1	2011-06-20	-62.1776204178	-58.902405662700005	82.0	13	-0.0135999999999999	-6.5807495	84.733536	11.036143	3.347572	262.46942	0.026443917	0.026443549	1002.51373	992.61273	0.93672675	-0.9678031	0.0
R1	2011-07-05	-62.1776204178	-58.902405662700005	82.0	15	0.0774	-4.641424	82.06337	9.80175	3.872223	255.47868	0.0480289	0.04793468	985.3037	975.60425	0.8511274	-0.4722264	0.0
R1	2011-07-19	-62.1776204178	-58.902405662700005	82.0	14	0.0432	-6.825051	82.319496	8.311518	6.436117	246.20459	0.021113122	0.021053832	995.9855	986.1482	0.8565438	-1.0302321	0.0
R1	2011-08-07	-62.1776204178	-58.902405662700005	82.0	19	0.0264	-13.778254	81.989525	9.350081	16.812191	219.91225	0.032440666	0.03243607	1006.56824	996.5397	0.88027084	-2.807059	0.0
R1	2011-08-22	-62.1776204178	-58.902405662700005	82.0	15	0.0671999999999999	-7.326069	86.36783	7.139509	29.124908	248.70773	0.02257013	0.022508103	1003.5057	993.59827	0.8382718	-1.1582626	0.0
R1	2011-09-06	-62.1776204178	-58.902405662700005	82.0	15	-0.0135	-4.05694	90.06169	8.480867	44.54286	272.74	0.027206508	0.025545262	1000.0037	990.171	0.88927776	-0.3228669	0.0
R1	2011-09-22	-62.1776204178	-58.902405662700005	82.0	16	0.0193999999999999	-7.065794	85.41527	9.462438	67.50502	262.9986	0.05089001	0.050467245	992.03033	982.23175	0.9220083	-1.0917518	0.0
R1	2011-10-06	-62.1776204178	-58.902405662700005	82.0	14	0.0923	-5.0159383	76.559265	11.405709	129.06993	238.1062	0.014765231	0.0146555845	1000.1419	990.2884	0.67637116	-0.56793004	0.0
R1	2011-10-20	-62.1776204178	-58.902405662700005	82.0	14	0.02088	-1.5100281	89.317604	11.714759	114.96723	280.58115	0.035159346	0.02388516	988.41565	978.7287	0.876777	0.327973	0.0
R1	2011-11-17	-62.1776204178	-58.902405662700005	82.0	28	0.0746799999999999	-1.067266	88.15767	12.381174	154.07309	273.85095	0.09940781	0.08928436	985.9215	976.265	0.8384004	0.4411168	0.0
R1	2011-12-04	-62.1776204178	-58.902405662700005	82.0	17	-0.0268199999999999	-1.5396152	83.12756	10.073731	217.22017	269.127	0.035333633	0.03373712	991.32556	981.60425	0.83647275	0.3204123	0.36761475
R1	2011-12-19	-62.1776204178	-58.902405662700005	82.0	15	-0.24814	0.40043068	92.261375	12.744529	193.09293	294.8757	0.03410206	0.014183918	989.3127	979.6435	0.9020282	0.8161732	7.5870667
R1	2012-01-07	-62.1776204178	-58.902405662700005	82.0	19	-0.1983	-0.086573794	92.068665	7.315771	214.47368	286.43362	0.04706143	0.035416454	986.93134	977.2762	0.8520198	0.69172364	2.3020935
R1	2012-01-20	-62.1776204178	-58.902405662700005	82.0	13	-0.1679	0.5339508	88.20403	11.524701	238.72295	270.42926	0.025704086	0.0068713743	985.7672	976.12823	0.6653824	0.85029304	7.498413
R1	2012-02-04	-62.1776204178	-58.902405662700005	82.0	15	-0.419	0.41925812	85.84052	8.620373	232.9048	265.0228	0.017947447	0.007514103	982.0897	972.4824	0.6893546	0.82098436	7.4337463
R1	2012-02-19	-62.1776204178	-58.902405662700005	82.0	15	-0.225	0.4638672	85.53531	8.875791	194.20195	260.59344	0.03408947	0.012092486	978.576	969.0062	0.7211076	0.8323838	13.036072
R1	2012-03-04	-62.1776204178	-58.902405662700005	82.0	14	-0.297	-0.4516866	79.64042	9.312917	150.67847	265.817	0.02391444	0.004307989	997.30835	987.54486	0.77553374	0.59842247	8.433289
R1	2012-03-17	-62.1776204178	-58.902405662700005	82.0	13	-0.3239999999999999	1.0768106	91.74852	9.402008	98.59128	289.1017	0.035035323	0.0023677715	993.46814	983.7649	0.78165555	0.9890159	15.305054
R1	2012-03-30	-62.1776204178	-58.902405662700005	82.0	13	-0.009	-1.3196695	79.43193	8.458212	86.70781	263.11826	0.033966713	0.020559724	986.64185	976.9672	0.8232009	0.37661743	1.3808594
R1А	2007-12-09	-62.1769641417	-58.9005010787	96.0	31	0.0851999999999999	-1.9105625	84.373375	9.103031	232.2254	266.2816	0.070926085	0.060473308	987.87836	976.5747	0.797845	0.25782004	0.0
R1А	2007-12-18	-62.1769641417	-58.9005010787	96.0	9	0.0103500000000001	-0.8629028	87.01931	8.778068	287.43176	258.61865	0.006645068	0.005512779	983.45087	972.2096	0.6300748	0.5255399	0.0
R1А	2007-12-26	-62.1769641417	-58.9005010787	96.0	8	-0.04515	-0.44673666	89.22818	7.8390713	273.7478	268.1383	0.007830661	0.007125888	994.327	982.96796	0.6987773	0.6318873	0.0066223145
R1А	2008-01-05	-62.1769641417	-58.9005010787	96.0	10	-0.1984	0.2755682	91.18738	9.05503	242.69348	281.06873	0.02284485	0.009094913	983.3256	972.1057	0.8246921	0.8164657	4.807617
R1А	2008-01-12	-62.1769641417	-58.9005010787	96.0	7	0.0111899999999999	-0.40901947	86.92008	7.796926	244.88293	270.44843	0.0109059885	0.009206373	985.0115	973.7575	0.78498626	0.64152557	0.0
R1А	2008-01-19	-62.1769641417	-58.9005010787	96.0	7	-0.04591	-0.0641098	85.33673	7.858802	234.66309	270.28247	0.0049685426	0.0042865686	987.92645	976.6451	0.75671023	0.729664	1.7880554
R1А	2008-01-26	-62.1769641417	-58.9005010787	96.0	7	-0.1713199999999999	1.368866	94.0006	13.29531	143.75381	304.47113	0.03405498	0.004887358	992.29193	980.988	0.870838	1.0958478	10.950928
R1А	2008-02-02	-62.1769641417	-58.9005010787	96.0	7	-0.1083399999999999	0.95744705	93.88967	10.012701	187.09567	293.49606	0.011289647	2.7733156e-05	994.89825	983.55426	0.8230652	0.99071354	7.6595764
R1А	2008-02-09	-62.1769641417	-58.9005010787	96.0	7	0.0151399999999999	0.11775589	88.6456	7.6482162	216.48582	267.61032	0.01278535	0.009557168	991.40106	980.0794	0.68812746	0.7761382	0.0
R1А	2008-02-16	-62.1769641417	-58.9005010787	96.0	7	-0.2043599999999999	1.2465477	90.45886	10.306165	158.6862	285.40698	0.01445608	0.00012025237	990.2108	978.92615	0.7267292	1.0645906	9.972382
R1А	2008-02-24	-62.1769641417	-58.9005010787	96.0	8	-0.1644	1.5516019	91.90048	12.291901	128.65996	291.35532	0.036915097	0.0019542915	982.30524	971.1155	0.82465744	1.1425443	13.9644165
R1А	2008-03-02	-62.1769641417	-58.9005010787	96.0	7	-0.072	0.84104156	90.399895	11.6547985	104.45237	296.3652	0.034232467	0.014357213	999.34204	987.9473	0.8837677	0.9609672	8.079193
R1А	2008-03-07	-62.1769641417	-58.9005010787	96.0	5	-0.202	1.546636	93.53482	10.919126	85.12678	308.51428	0.012784178	0.000244354	997.5265	986.1665	0.9423186	1.1412754	9.279816
R1А	2008-03-09	-62.1769641417	-58.9005010787	96.0	2	-0.0269999999999999	0.78859454	96.04162	7.483977	86.74657	309.69897	0.0036210467	0.00027799176	991.6908	980.38544	0.9618092	0.9475648	2.4094238
R1А	2008-11-03	-62.1769641417	-58.9005010787	96.0	239	0.90988	-2.6119864	84.08008	10.775343	43.08037	269.57648	0.5948713	0.4692993	992.5507	981.18475	0.8619021	0.07857761	0.0
R1А	2008-11-13	-62.1769641417	-58.9005010787	96.0	10	-0.05128	-2.399747	80.674515	7.784967	209.77873	262.43503	0.022333426	0.022290135	979.0113	967.8012	0.8826163	0.13281345	0.0
R1А	2008-11-21	-62.1769641417	-58.9005010787	96.0	8	-0.0218399999999999	-0.7609321	87.25001	9.697246	178.34042	286.75082	0.015555858	0.0070662824	989.73035	978.4232	0.90587115	0.55159754	1.5933228
R1А	2008-11-28	-62.1769641417	-58.9005010787	96.0	7	-0.05596	0.48273087	90.774826	10.873579	205.60748	285.61758	0.015115524	0.0017112349	985.6179	974.3745	0.85848665	0.86940414	4.194214
R1А	2008-12-05	-62.1769641417	-58.9005010787	96.0	7	-0.1007	0.16266632	86.651024	16.001436	275.20483	264.27008	0.0017625667	0.0009645205	993.7719	982.42706	0.68456525	0.78761464	2.988922
R1А	2008-12-09	-62.1769641417	-58.9005010787	96.0	4	0.02563	-0.94639283	81.57407	14.646145	295.3591	252.73903	0.0040389765	0.0037737014	979.09094	967.8976	0.60829586	0.50420475	0.0
R1А	2008-12-13	-62.1769641417	-58.9005010787	96.0	4	-0.05123	-0.35811156	87.00337	15.629985	267.7721	273.38565	0.012801543	0.008963645	986.59937	975.32904	0.72864324	0.65453464	0.044036865
R1А	2008-12-19	-62.1769641417	-58.9005010787	96.0	6	-0.10504	0.49384853	91.58939	12.380257	238.25676	284.55438	0.0132309	0.0019074351	985.1383	973.9005	0.77947724	0.8722452	4.2490234
R1А	2008-12-26	-62.1769641417	-58.9005010787	96.0	7	-0.0793	0.2741394	85.99252	10.148354	266.93958	265.53125	0.011590635	0.0033592044	977.00464	965.8534	0.77424186	0.81610054	3.4514465
R1А	2009-01-02	-62.1769641417	-58.9005010787	96.0	7	-0.01952	-0.23205948	81.41234	7.642468	313.7174	247.24564	0.011934655	0.01172328	983.981	972.7382	0.54012513	0.68674606	0.44192505
R1А	2009-01-09	-62.1769641417	-58.9005010787	96.0	7	-0.10984	0.7062721	91.94303	7.545642	245.58035	285.42392	0.007734681	0.001727638	990.3342	979.03766	0.82470965	0.9265281	5.650177
R1А	2009-01-17	-62.1769641417	-58.9005010787	96.0	8	-0.245	1.3519897	91.59333	9.562883	222.48654	286.78357	0.010992781	0.00018800411	987.3252	976.07275	0.8018439	1.0915353	12.167908
R1А	2009-01-24	-62.1769641417	-58.9005010787	96.0	7	0.036	0.6306801	88.43557	6.9179697	200.5605	275.2949	0.034939423	0.027771477	981.9214	970.71545	0.7848898	0.90721124	0.0
R1А	2009-01-30	-62.1769641417	-58.9005010787	96.0	6	-0.144	1.5813904	93.78877	9.370223	185.26178	292.734	0.016392766	4.1200314e-05	985.1504	973.9282	0.8316368	1.1501565	11.069733
R1А	2009-01-31	-62.1769641417	-58.9005010787	96.0	1	-0.018	1.1599731	92.14603	10.029711	248.9216	280.07166	0.007953809	0.0008162891	980.9574	969.7728	0.7478651	1.0424671	2.3199463
R1А	2009-02-06	-62.1769641417	-58.9005010787	96.0	6	-0.0539999999999999	0.21846662	82.73582	7.708145	214.09094	263.78543	0.019998483	0.014866563	993.46124	982.1173	0.7251578	0.80187386	2.3057556
R1А	2009-02-13	-62.1769641417	-58.9005010787	96.0	7	-0.1979999999999999	1.1957207	91.26792	9.14711	151.43362	291.52307	0.010406427	0.000876016	988.4779	977.21045	0.8974802	1.0516021	9.873566
R1А	2009-02-21	-62.1769641417	-58.9005010787	96.0	8	-0.045	0.5036282	84.15174	9.475394	163.78708	273.3754	0.02429835	0.011263422	982.19855	970.9886	0.7356869	0.8747443	5.331665
